,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,14720000000.0,14807000000.0,17170000000.0,16383000000.0
Operating Revenue,14720000000.0,14807000000.0,17170000000.0,16383000000.0
Selling General And Administration,1987000000.0,1787000000.0,2004000000.0,1955000000.0
General And Administrative Expense,1501000000.0,1339000000.0,1455000000.0,1427000000.0
Salaries And Wages,1501000000.0,1339000000.0,1455000000.0,1427000000.0
Other Gand A,,492000000.0,485000000.0,426000000.0
Selling And Marketing Expense,486000000.0,448000000.0,549000000.0,528000000.0
Special Income Charges,,-87000000.0,,
Restructuring And Mergern Acquisition,,87000000.0,,
Other Non Operating Income Expenses,,-3645000000.0,-3858000000.0,-3099000000.0
Pretax Income,5503000000.0,1797000000.0,4887000000.0,3644000000.0
Tax Provision,1282000000.0,412000000.0,1140000000.0,854000000.0
Net Income Common Stockholders,4179000000.0,1343000000.0,3747000000.0,2790000000.0
Net Income,4221000000.0,1385000000.0,3747000000.0,2790000000.0
Net Income Including Noncontrolling Interests,4221000000.0,1385000000.0,3747000000.0,2790000000.0
Net Income Continuous Operations,4221000000.0,1385000000.0,3747000000.0,2790000000.0
Preferred Stock Dividends,42000000.0,42000000.0,,
Otherunder Preferred Stock Dividend,42000000.0,42000000.0,,
Diluted NI Availto Com Stockholders,4179000000.0,1343000000.0,3747000000.0,2790000000.0
Basic EPS,7.4,2.28,5.59,3.76
Diluted EPS,7.34,2.27,5.56,3.74
Basic Average Shares,564600000.0,589000000.0,670200000.0,742300000.0
Diluted Average Shares,569300000.0,590800000.0,673500000.0,746900000.0
Net Income From Continuing And Discontinued Operation,4221000000.0,1385000000.0,3747000000.0,2790000000.0
Normalized Income,4221000000.0,1452077000.0,3747000000.0,2790000000.0
Interest Income,15271000000.0,16067000000.0,19090000000.0,17988000000.0
Interest Expense,1032000000.0,1665000000.0,2291000000.0,1870000000.0
Net Interest Income,14239000000.0,14402000000.0,16799000000.0,16118000000.0
Reconciled Depreciation,390000000.0,383000000.0,367000000.0,302000000.0
Net Income From Continuing Operation Net Minority Interest,4221000000.0,1385000000.0,3747000000.0,2790000000.0
Total Unusual Items Excluding Goodwill,,-87000000.0,,
Total Unusual Items,,-87000000.0,,
Tax Rate For Calcs,0.233,0.229,0.233,0.234
Tax Effect Of Unusual Items,0.0,-19923000.0,0.0,0.0
