,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,13022000000.0,11797000000.0,11486000000.0,11221000000.0
Operating Revenue,13022000000.0,11797000000.0,11486000000.0,11221000000.0
Cost Of Revenue,8302000000.0,7559000000.0,7089000000.0,6873000000.0
Gross Profit,4720000000.0,4238000000.0,4397000000.0,4348000000.0
Operating Expense,3173000000.0,3219000000.0,3135000000.0,3190000000.0
Selling General And Administration,3173000000.0,3219000000.0,3135000000.0,3190000000.0
Operating Income,1547000000.0,1019000000.0,1262000000.0,1158000000.0
Net Non Operating Interest Income Expense,-87000000.0,-93000000.0,-79000000.0,-82000000.0
Interest Income Non Operating,,,,6000000.0
Interest Expense Non Operating,87000000.0,93000000.0,79000000.0,88000000.0
Total Other Finance Cost,,,79000000.0,
Other Income Expense,25000000.0,21000000.0,26000000.0,5000000.0
Earnings From Equity Interest,,,,-19000000.0
Other Non Operating Income Expenses,25000000.0,21000000.0,26000000.0,24000000.0
Pretax Income,1485000000.0,947000000.0,1209000000.0,1081000000.0
Tax Provision,371000000.0,192000000.0,314000000.0,258000000.0
Net Income Common Stockholders,1043000000.0,695000000.0,849000000.0,776000000.0
Net Income,1043000000.0,695000000.0,849000000.0,782000000.0
Net Income Including Noncontrolling Interests,1114000000.0,755000000.0,895000000.0,823000000.0
Net Income Continuous Operations,1114000000.0,755000000.0,895000000.0,823000000.0
Minority Interests,-71000000.0,-60000000.0,-46000000.0,-41000000.0
Otherunder Preferred Stock Dividend,8000000.0,6000000.0,7000000.0,6000000.0
Average Dilution Earnings,,,,0.0
Diluted NI Availto Com Stockholders,1043000000.0,695000000.0,849000000.0,776000000.0
Basic EPS,19.94,12.88,15.39,13.82
Diluted EPS,19.84,12.82,15.32,13.73
Basic Average Shares,51900000.0,53500000.0,54700000.0,56143000.0
Diluted Average Shares,52200000.0,53700000.0,54900000.0,56534000.0
Total Operating Income As Reported,1547000000.0,1019000000.0,1262000000.0,1158000000.0
Total Expenses,11475000000.0,10778000000.0,10224000000.0,10063000000.0
Net Income From Continuing And Discontinued Operation,1043000000.0,695000000.0,849000000.0,782000000.0
Normalized Income,1043000000.0,695000000.0,849000000.0,782000000.0
Interest Income,,,,6000000.0
Interest Expense,87000000.0,93000000.0,79000000.0,88000000.0
Net Interest Income,-87000000.0,-93000000.0,-79000000.0,-82000000.0
EBIT,1572000000.0,1040000000.0,1288000000.0,1169000000.0
Reconciled Cost Of Revenue,8302000000.0,7559000000.0,7089000000.0,6873000000.0
Reconciled Depreciation,185000000.0,182000000.0,229000000.0,257000000.0
Net Income From Continuing Operation Net Minority Interest,1043000000.0,695000000.0,849000000.0,782000000.0
Normalized EBITDA,1757000000.0,1222000000.0,1517000000.0,1426000000.0
Tax Rate For Calcs,0.25,0.203,0.26,0.239
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
