,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,9630000000.0,7536000000.0,7924000000.0,5407000000.0
Operating Revenue,9630000000.0,7536000000.0,7924000000.0,5407000000.0
Other Operating Expenses,20000000.0,20000000.0,23000000.0,16000000.0
Net Non Operating Interest Income Expense,-53000000.0,-54000000.0,-53000000.0,-53000000.0
Interest Expense Non Operating,53000000.0,54000000.0,53000000.0,53000000.0
Other Income Expense,10000000.0,10000000.0,9000000.0,5000000.0
Pretax Income,3670000000.0,1499000000.0,2472000000.0,251000000.0
Tax Provision,724000000.0,283000000.0,475000000.0,-36000000.0
Net Income Common Stockholders,2946000000.0,1216000000.0,1997000000.0,287000000.0
Net Income,2946000000.0,1216000000.0,1997000000.0,287000000.0
Net Income Including Noncontrolling Interests,2946000000.0,1216000000.0,1997000000.0,287000000.0
Net Income Continuous Operations,2946000000.0,1216000000.0,1997000000.0,287000000.0
Diluted NI Availto Com Stockholders,2946000000.0,1216000000.0,1997000000.0,287000000.0
Basic EPS,18.29,7.55,12.24,1.76
Diluted EPS,18.1,7.49,12.1,1.75
Basic Average Shares,161071624.0,161059603.0,163153595.0,163068182.0
Diluted Average Shares,162700000.0,162400000.0,165100000.0,164500000.0
Total Expenses,5960000000.0,6037000000.0,5452000000.0,5156000000.0
Net Income From Continuing And Discontinued Operation,2946000000.0,1216000000.0,1997000000.0,287000000.0
Normalized Income,2946000000.0,1216000000.0,1997000000.0,287000000.0
Interest Income,723000000.0,675000000.0,647000000.0,
Interest Expense,53000000.0,54000000.0,53000000.0,53000000.0
Net Interest Income,-53000000.0,-54000000.0,-53000000.0,-53000000.0
EBIT,3723000000.0,1553000000.0,2525000000.0,304000000.0
Reconciled Depreciation,93000000.0,81000000.0,72000000.0,63000000.0
Net Income From Continuing Operation Net Minority Interest,2946000000.0,1216000000.0,1997000000.0,287000000.0
Tax Rate For Calcs,0.197,0.189,0.192,0.27
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
