,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,4357373000.0,4117411000.0,3618774000.0,3432867000.0
Operating Revenue,4357373000.0,4117411000.0,3618774000.0,3432867000.0
Cost Of Revenue,2669131000.0,2522918000.0,2216275000.0,2130188000.0
Gross Profit,1688242000.0,1594493000.0,1402499000.0,1302679000.0
Operating Expense,907834000.0,868851000.0,773092000.0,730990000.0
Selling General And Administration,907834000.0,868851000.0,773092000.0,730990000.0
General And Administrative Expense,428333000.0,406613000.0,382293000.0,372464000.0
Other Gand A,428333000.0,406613000.0,382293000.0,372464000.0
Selling And Marketing Expense,479501000.0,462238000.0,390799000.0,358526000.0
Operating Income,780408000.0,725642000.0,629407000.0,571689000.0
Net Non Operating Interest Income Expense,-191461000.0,-170512000.0,-146770000.0,-143011000.0
Interest Income Non Operating,345000.0,1654000.0,4048000.0,3334000.0
Interest Expense Non Operating,191806000.0,172166000.0,150818000.0,146345000.0
Other Income Expense,36758000.0,,,
Other Non Operating Income Expenses,36758000.0,,,
Pretax Income,625705000.0,555130000.0,482637000.0,428678000.0
Tax Provision,115238000.0,63834000.0,81928000.0,66706000.0
Net Income Common Stockholders,510467000.0,491296000.0,400709000.0,361972000.0
Net Income,510467000.0,491296000.0,400709000.0,361972000.0
Net Income Including Noncontrolling Interests,510467000.0,491296000.0,400709000.0,361972000.0
Net Income Continuous Operations,510467000.0,491296000.0,400709000.0,361972000.0
Diluted NI Availto Com Stockholders,510467000.0,491296000.0,400709000.0,361972000.0
Basic EPS,14.039114,12.469471,10.292005,8.83342
Diluted EPS,13.54,12.39,9.56,8.35
Basic Average Shares,36138273.0,38868350.0,38934009.0,40977561.0
Diluted Average Shares,37691351.0,39640791.0,41923062.0,43349940.0
Total Operating Income As Reported,780408000.0,725642000.0,629407000.0,571689000.0
Total Expenses,3576965000.0,3391769000.0,2989367000.0,2861178000.0
Net Income From Continuing And Discontinued Operation,510467000.0,491296000.0,400709000.0,361972000.0
Normalized Income,510467000.0,491296000.0,400709000.0,361972000.0
Interest Income,345000.0,1654000.0,4048000.0,3334000.0
Interest Expense,191806000.0,172166000.0,150818000.0,146345000.0
Net Interest Income,-191461000.0,-170512000.0,-146770000.0,-143011000.0
EBIT,817511000.0,727296000.0,633455000.0,575023000.0
Reconciled Cost Of Revenue,2669131000.0,2522918000.0,2216275000.0,2130188000.0
Reconciled Depreciation,72923000.0,65038000.0,59930000.0,53665000.0
Net Income From Continuing Operation Net Minority Interest,510467000.0,491296000.0,400709000.0,361972000.0
Normalized EBITDA,890434000.0,792334000.0,693385000.0,628688000.0
Tax Rate For Calcs,0.184,0.115,0.17,0.156
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
