,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,2967000000.0,2912000000.0,3343000000.0,3328000000.0
Operating Revenue,2967000000.0,2912000000.0,3343000000.0,3328000000.0
Selling General And Administration,1190000000.0,1087000000.0,1077000000.0,1081000000.0
General And Administrative Expense,1155000000.0,1052000000.0,1043000000.0,1051000000.0
Salaries And Wages,1133000000.0,1019000000.0,1020000000.0,1009000000.0
Insurance And Claims,22000000.0,33000000.0,23000000.0,42000000.0
Other Gand A,,396000000.0,381000000.0,380000000.0
Selling And Marketing Expense,35000000.0,35000000.0,34000000.0,30000000.0
Gain On Sale Of Security,133000000.0,30000000.0,32000000.0,11000000.0
Special Income Charges,0.0,0.0,6000000.0,-53000000.0
Restructuring And Mergern Acquisition,,0.0,0.0,53000000.0
Other Special Charges,10000000.0,,,1000000.0
Gain On Sale Of Business,0.0,0.0,6000000.0,
Pretax Income,1490000000.0,591000000.0,1532000000.0,1535000000.0
Tax Provision,322000000.0,117000000.0,334000000.0,300000000.0
Net Income Common Stockholders,1140000000.0,459000000.0,1191000000.0,1227000000.0
Net Income,1168000000.0,474000000.0,1198000000.0,1235000000.0
Net Income Including Noncontrolling Interests,1168000000.0,474000000.0,1198000000.0,1235000000.0
Net Income Continuous Operations,1168000000.0,474000000.0,1198000000.0,1235000000.0
Preferred Stock Dividends,23000000.0,13000000.0,,
Otherunder Preferred Stock Dividend,5000000.0,2000000.0,7000000.0,8000000.0
Diluted NI Availto Com Stockholders,1140000000.0,459000000.0,1191000000.0,1227000000.0
Basic EPS,8.45,3.29,7.95,7.31
Diluted EPS,8.35,3.27,7.87,7.2
Basic Average Shares,134911243.0,139513678.0,149811321.0,167852257.0
Diluted Average Shares,136566000.0,140216000.0,151293000.0,170500000.0
Net Income From Continuing And Discontinued Operation,1168000000.0,474000000.0,1198000000.0,1235000000.0
Normalized Income,1168000000.0,474000000.0,1193302000.0,1277665000.0
Interest Income,1901000000.0,2093000000.0,2807000000.0,2619000000.0
Interest Expense,57000000.0,182000000.0,468000000.0,267000000.0
Net Interest Income,1844000000.0,1911000000.0,2339000000.0,2352000000.0
Reconciled Depreciation,99000000.0,108000000.0,114000000.0,120000000.0
Net Income From Continuing Operation Net Minority Interest,1168000000.0,474000000.0,1198000000.0,1235000000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,6000000.0,-53000000.0
Total Unusual Items,0.0,0.0,6000000.0,-53000000.0
Tax Rate For Calcs,0.216,0.198,0.217,0.195
Tax Effect Of Unusual Items,0.0,0.0,1302000.0,-10335000.0
