,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,11300998000.0,9485261000.0,8231169000.0,7377206000.0
Operating Revenue,11300998000.0,9485261000.0,8231169000.0,7377206000.0
Selling General And Administration,67827000.0,41118000.0,32966000.0,30672000.0
General And Administrative Expense,67827000.0,41118000.0,32966000.0,30672000.0
Other Gand A,67827000.0,41118000.0,32966000.0,30672000.0
Other Operating Expenses,,1745000.0,,
Net Non Operating Interest Income Expense,-70149000.0,-36323000.0,-31693000.0,-31031000.0
Interest Expense Non Operating,70149000.0,36323000.0,31693000.0,31031000.0
Other Income Expense,36987000.0,6487000.0,-11034000.0,-9060000.0
Pretax Income,1545621000.0,585349000.0,1098987000.0,-226471000.0
Tax Provision,166538000.0,71198000.0,89526000.0,-330023000.0
Net Income Common Stockholders,1360887000.0,507824000.0,998182000.0,102598000.0
Net Income,1379083000.0,514151000.0,1009461000.0,103552000.0
Net Income Including Noncontrolling Interests,1379083000.0,514151000.0,1009461000.0,103552000.0
Net Income Continuous Operations,1379083000.0,514151000.0,1009461000.0,103552000.0
Otherunder Preferred Stock Dividend,18196000.0,6327000.0,11279000.0,954000.0
Diluted NI Availto Com Stockholders,1360887000.0,507824000.0,998182000.0,102598000.0
Basic EPS,34.66,12.81,24.77,2.54
Diluted EPS,34.62,12.78,24.7,2.53
Basic Average Shares,39263000.0,39656000.0,40753371.0,40768504.0
Diluted Average Shares,39304000.0,39734000.0,40868866.0,40929644.0
Total Expenses,9755377000.0,8899912000.0,7132182000.0,7603677000.0
Net Income From Continuing And Discontinued Operation,1379083000.0,514151000.0,1009461000.0,103552000.0
Normalized Income,1379083000.0,514151000.0,1009461000.0,103552000.0
Interest Income,12324000.0,12754000.0,,
Interest Expense,70149000.0,36323000.0,31693000.0,31031000.0
Net Interest Income,-70149000.0,-36323000.0,-31693000.0,-31031000.0
EBIT,1615770000.0,621672000.0,1130680000.0,-195440000.0
Net Income From Continuing Operation Net Minority Interest,1379083000.0,514151000.0,1009461000.0,103552000.0
Tax Rate For Calcs,0.107748,0.121633,0.081462,0.27
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
