,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,15633000000.0,15472000000.0,16088000000.0,15986000000.0
Operating Revenue,15633000000.0,15472000000.0,16088000000.0,15986000000.0
Selling General And Administration,6337000000.0,5966000000.0,6063000000.0,6145000000.0
General And Administrative Expense,6337000000.0,5966000000.0,6063000000.0,6145000000.0
Salaries And Wages,6337000000.0,5966000000.0,6063000000.0,6145000000.0
Other Gand A,,105000000.0,213000000.0,228000000.0
Depreciation Amortization Depletion Income Statement,82000000.0,104000000.0,117000000.0,180000000.0
Depreciation And Amortization In Income Statement,82000000.0,104000000.0,117000000.0,180000000.0
Amortization,82000000.0,104000000.0,117000000.0,180000000.0
Amortization Of Intangibles Income Statement,82000000.0,104000000.0,117000000.0,180000000.0
Gain On Sale Of Security,48000000.0,102000000.0,871000000.0,16000000.0
Pretax Income,4648000000.0,4468000000.0,5587000000.0,5192000000.0
Tax Provision,877000000.0,842000000.0,1120000000.0,938000000.0
Net Income Common Stockholders,3550000000.0,3417000000.0,4254000000.0,4070000000.0
Net Income,3759000000.0,3617000000.0,4441000000.0,4266000000.0
Net Income Including Noncontrolling Interests,3771000000.0,3626000000.0,4467000000.0,4254000000.0
Net Income Continuous Operations,3771000000.0,3626000000.0,4467000000.0,4254000000.0
Minority Interests,-12000000.0,-9000000.0,-26000000.0,12000000.0
Preferred Stock Dividends,207000000.0,194000000.0,169000000.0,169000000.0
Otherunder Preferred Stock Dividend,2000000.0,6000000.0,18000000.0,27000000.0
Diluted NI Availto Com Stockholders,3550000000.0,3417000000.0,4254000000.0,4070000000.0
Basic EPS,4.17,3.84,4.53,3.74
Diluted EPS,4.14,3.83,4.51,3.72
Basic Average Shares,851798561.0,890839000.0,939623000.0,1034281000.0
Diluted Average Shares,856359000.0,892514000.0,943109000.0,1040290000.0
Net Income From Continuing And Discontinued Operation,3759000000.0,3617000000.0,4441000000.0,4266000000.0
Normalized Income,3759000000.0,3617000000.0,4441000000.0,4266000000.0
Interest Income,2845000000.0,4109000000.0,7548000000.0,6432000000.0
Interest Expense,227000000.0,1132000000.0,4360000000.0,2821000000.0
Net Interest Income,2618000000.0,2977000000.0,3188000000.0,3611000000.0
Reconciled Depreciation,1867000000.0,1630000000.0,1315000000.0,1339000000.0
Net Income From Continuing Operation Net Minority Interest,3759000000.0,3617000000.0,4441000000.0,4266000000.0
Total Unusual Items Excluding Goodwill,,-38000000.0,819000000.0,70000000.0
Total Unusual Items,,-38000000.0,819000000.0,70000000.0
Tax Rate For Calcs,0.189,0.188,0.2,0.181
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
