,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,79474000000.0,70372000000.0,67161000000.0,64661000000.0
Operating Revenue,79474000000.0,70372000000.0,67161000000.0,64661000000.0
Cost Of Revenue,37075000000.0,31797000000.0,30132000000.0,29381000000.0
Gross Profit,42399000000.0,38575000000.0,37029000000.0,35280000000.0
Operating Expense,31237000000.0,28495000000.0,26738000000.0,25170000000.0
Selling General And Administration,31237000000.0,28495000000.0,26738000000.0,25170000000.0
Operating Income,11162000000.0,10080000000.0,10291000000.0,10110000000.0
Net Non Operating Interest Income Expense,-1863000000.0,-1128000000.0,-935000000.0,-1219000000.0
Interest Income Non Operating,,,200000000.0,306000000.0
Interest Expense Non Operating,1863000000.0,1128000000.0,1135000000.0,1525000000.0
Other Income Expense,522000000.0,117000000.0,-44000000.0,298000000.0
Other Non Operating Income Expenses,522000000.0,117000000.0,-44000000.0,298000000.0
Pretax Income,9821000000.0,9069000000.0,9312000000.0,9189000000.0
Tax Provision,2142000000.0,1894000000.0,1959000000.0,-3370000000.0
Net Income Common Stockholders,7618000000.0,7120000000.0,7314000000.0,12513000000.0
Net Income,7618000000.0,7120000000.0,7314000000.0,12515000000.0
Net Income Including Noncontrolling Interests,7679000000.0,7175000000.0,7353000000.0,12559000000.0
Net Income Continuous Operations,7679000000.0,7175000000.0,7353000000.0,12559000000.0
Minority Interests,-61000000.0,-55000000.0,-39000000.0,-44000000.0
Otherunder Preferred Stock Dividend,,0.0,0.0,2000000.0
Average Dilution Earnings,,0.0,0.0,2000000.0
Diluted NI Availto Com Stockholders,7618000000.0,7120000000.0,7314000000.0,12515000000.0
Basic EPS,5.508315,5.15942,5.258088,8.844523
Diluted EPS,5.49,5.12,5.2,8.78
Basic Average Shares,1383000000.0,1380000000.0,1391000000.0,1415000000.0
Diluted Average Shares,1389000000.0,1392000000.0,1407000000.0,1425000000.0
Total Operating Income As Reported,11162000000.0,10080000000.0,10291000000.0,10110000000.0
Total Expenses,68312000000.0,60292000000.0,56870000000.0,54551000000.0
Net Income From Continuing And Discontinued Operation,7618000000.0,7120000000.0,7314000000.0,12515000000.0
Normalized Income,7618000000.0,7120000000.0,7314000000.0,12515000000.0
Interest Income,,,200000000.0,306000000.0
Interest Expense,1863000000.0,1128000000.0,1135000000.0,1525000000.0
Net Interest Income,-1863000000.0,-1128000000.0,-935000000.0,-1219000000.0
EBIT,11684000000.0,10197000000.0,10447000000.0,10714000000.0
Reconciled Cost Of Revenue,37075000000.0,31797000000.0,30132000000.0,29381000000.0
Reconciled Depreciation,3215000000.0,2548000000.0,2432000000.0,2399000000.0
Net Income From Continuing Operation Net Minority Interest,7618000000.0,7120000000.0,7314000000.0,12515000000.0
Normalized EBITDA,14899000000.0,12745000000.0,12879000000.0,13113000000.0
Tax Rate For Calcs,0.218,0.209,0.21,0.27
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
