,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,19135000000.0,16798000000.0,17827000000.0,17132000000.0
Operating Revenue,19135000000.0,16798000000.0,17827000000.0,17132000000.0
Selling General And Administration,7460000000.0,5909000000.0,5948000000.0,5756000000.0
General And Administrative Expense,7141000000.0,5673000000.0,5647000000.0,5471000000.0
Salaries And Wages,7141000000.0,5673000000.0,5647000000.0,5471000000.0
Selling And Marketing Expense,319000000.0,236000000.0,301000000.0,285000000.0
Gain On Sale Of Security,-76000000.0,-103000000.0,,
Pretax Income,6988000000.0,3429000000.0,6480000000.0,6428000000.0
Tax Provision,1263000000.0,426000000.0,1062000000.0,1082000000.0
Net Income Common Stockholders,5409000000.0,7249000000.0,5108000000.0,5040000000.0
Net Income,5674000000.0,7517000000.0,5369000000.0,5301000000.0
Net Income Including Noncontrolling Interests,5725000000.0,7558000000.0,5418000000.0,5346000000.0
Net Income Continuous Operations,5725000000.0,3003000000.0,5418000000.0,5346000000.0
Net Income Discontinuous Operations,,4555000000.0,,
Minority Interests,-51000000.0,-41000000.0,-49000000.0,-45000000.0
Preferred Stock Dividends,233000000.0,229000000.0,236000000.0,236000000.0
Otherunder Preferred Stock Dividend,32000000.0,39000000.0,25000000.0,25000000.0
Average Dilution Earnings,,-2000000.0,-10000000.0,-9000000.0
Diluted NI Availto Com Stockholders,5409000000.0,7247000000.0,5098000000.0,5031000000.0
Basic EPS,12.71,16.99,11.43,10.79
Diluted EPS,12.7,16.96,11.39,10.71
Basic Average Shares,426000000.0,427000000.0,447000000.0,467000000.0
Diluted Average Shares,426000000.0,427000000.0,448000000.0,470000000.0
Net Income From Continuing And Discontinued Operation,5674000000.0,7517000000.0,5369000000.0,5301000000.0
Normalized Income,5674000000.0,2962000000.0,5369000000.0,5301000000.0
Interest Income,11134000000.0,11307000000.0,13762000000.0,12582000000.0
Interest Expense,487000000.0,1361000000.0,3797000000.0,2861000000.0
Net Interest Income,10647000000.0,9946000000.0,9965000000.0,9721000000.0
Reconciled Depreciation,1773000000.0,1497000000.0,1315000000.0,1129000000.0
Net Income From Continuing Operation Net Minority Interest,5674000000.0,2962000000.0,5369000000.0,5301000000.0
Tax Rate For Calcs,0.181,0.124,0.164,0.168
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
