,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Revenue,4098900000.0,3670900000.0,3792400000.0,3756500000.0
Operating Revenue,4098900000.0,3670900000.0,3792400000.0,3756500000.0
Cost Of Revenue,3266900000.0,2838900000.0,2897200000.0,2753000000.0
Gross Profit,832000000.0,832000000.0,895200000.0,1003500000.0
Operating Expense,387600000.0,357200000.0,338300000.0,335100000.0
Selling General And Administration,387600000.0,357200000.0,338300000.0,335100000.0
Operating Income,444400000.0,474800000.0,556900000.0,668400000.0
Net Non Operating Interest Income Expense,-161000000.0,-118300000.0,-108000000.0,-107100000.0
Interest Expense Non Operating,161000000.0,118300000.0,108000000.0,107100000.0
Total Other Finance Cost,,,,107100000.0
Pretax Income,283400000.0,356500000.0,448900000.0,561300000.0
Tax Provision,71800000.0,90500000.0,112300000.0,133600000.0
Earnings From Equity Interest Net Of Tax,-10700000.0,51800000.0,29300000.0,59500000.0
Net Income Common Stockholders,200900000.0,317800000.0,365900000.0,467800000.0
Net Income,200900000.0,317800000.0,365900000.0,478600000.0
Net Income Including Noncontrolling Interests,200900000.0,317800000.0,365900000.0,487200000.0
Net Income Continuous Operations,200900000.0,317800000.0,365900000.0,487200000.0
Minority Interests,,0.0,0.0,-8600000.0
Otherunder Preferred Stock Dividend,,0.0,0.0,10800000.0
Diluted NI Availto Com Stockholders,200900000.0,317800000.0,365900000.0,467800000.0
Basic EPS,1.38,2.17,2.5,3.19
Diluted EPS,1.38,2.16,2.49,3.18
Basic Average Shares,145500000.0,146451613.0,146200000.0,146645768.0
Diluted Average Shares,145900000.0,147100000.0,147100000.0,147300000.0
Total Operating Income As Reported,444400000.0,474800000.0,556900000.0,668400000.0
Total Expenses,3654500000.0,3196100000.0,3235500000.0,3088100000.0
Net Income From Continuing And Discontinued Operation,200900000.0,317800000.0,365900000.0,478600000.0
Normalized Income,200900000.0,317800000.0,365900000.0,478600000.0
Interest Expense,161000000.0,118300000.0,108000000.0,107100000.0
Net Interest Income,-161000000.0,-118300000.0,-108000000.0,-107100000.0
EBIT,444400000.0,474800000.0,556900000.0,668400000.0
Reconciled Cost Of Revenue,3266900000.0,2838900000.0,2897200000.0,2753000000.0
Reconciled Depreciation,192100000.0,188800000.0,184000000.0,162400000.0
Net Income From Continuing Operation Net Minority Interest,200900000.0,317800000.0,365900000.0,478600000.0
Normalized EBITDA,636500000.0,663600000.0,740900000.0,830800000.0
Tax Rate For Calcs,0.263,0.222,0.235,0.215
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
