,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,83064000000.0,77155000000.0,64888000000.0,56912000000.0
Operating Revenue,83064000000.0,77155000000.0,64888000000.0,56912000000.0
Selling General And Administration,10121000000.0,10052000000.0,7381000000.0,7525000000.0
Depreciation And Amortization In Income Statement,596000000.0,489000000.0,458000000.0,405000000.0
Other Operating Expenses,9589000000.0,10155000000.0,6875000000.0,7558000000.0
Net Non Operating Interest Income Expense,-326000000.0,-283000000.0,-242000000.0,-218000000.0
Interest Expense Non Operating,326000000.0,283000000.0,242000000.0,218000000.0
Special Income Charges,,0.0,0.0,-786000000.0
Restructuring And Mergern Acquisition,,,0.0,0.0
Other Special Charges,,,,786000000.0
Pretax Income,3354000000.0,4600000000.0,3456000000.0,2063000000.0
Tax Provision,485000000.0,1307000000.0,763000000.0,391000000.0
Earnings From Equity Interest Net Of Tax,65000000.0,74000000.0,14000000.0,11000000.0
Net Income Common Stockholders,2933000000.0,3367000000.0,2707000000.0,1683000000.0
Net Income,2933000000.0,3367000000.0,2707000000.0,1683000000.0
Net Income Including Noncontrolling Interests,2934000000.0,3367000000.0,2707000000.0,1683000000.0
Net Income Continuous Operations,2934000000.0,3367000000.0,2707000000.0,1683000000.0
Minority Interests,-1000000.0,,,
Diluted NI Availto Com Stockholders,2933000000.0,3367000000.0,2707000000.0,1683000000.0
Basic EPS,22.79,25.47,20.2,12.24
Diluted EPS,22.67,25.31,20.1,12.16
Basic Average Shares,128687998.0,132198998.0,134054998.0,137485998.0
Diluted Average Shares,129395998.0,133011998.0,134726998.0,138402998.0
Total Expenses,79710000000.0,72555000000.0,61432000000.0,54849000000.0
Net Income From Continuing And Discontinued Operation,2933000000.0,3367000000.0,2707000000.0,1683000000.0
Normalized Income,2933000000.0,3367000000.0,2707000000.0,2320446000.0
Interest Expense,326000000.0,283000000.0,242000000.0,218000000.0
Net Interest Income,-326000000.0,-283000000.0,-242000000.0,-218000000.0
EBIT,3680000000.0,4883000000.0,3698000000.0,2281000000.0
Reconciled Depreciation,713000000.0,616000000.0,575000000.0,534000000.0
Net Income From Continuing Operation Net Minority Interest,2933000000.0,3367000000.0,2707000000.0,1683000000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-786000000.0
Total Unusual Items,,0.0,0.0,-786000000.0
Tax Rate For Calcs,0.142,0.28,0.22,0.189
Tax Effect Of Unusual Items,0.0,0.0,0.0,-148554000.0
