,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,121685000000.0,119475000000.0,115627000000.0,109029000000.0
Operating Revenue,121685000000.0,119475000000.0,115627000000.0,109029000000.0
Selling General And Administration,41603000000.0,37464000000.0,37734000000.0,36407000000.0
General And Administrative Expense,38567000000.0,34988000000.0,34155000000.0,33117000000.0
Salaries And Wages,38567000000.0,34988000000.0,34155000000.0,33117000000.0
Other Gand A,,10338000000.0,9821000000.0,8802000000.0
Selling And Marketing Expense,3036000000.0,2476000000.0,3579000000.0,3290000000.0
Gain On Sale Of Security,-309000000.0,734000000.0,258000000.0,-395000000.0
Pretax Income,59562000000.0,35407000000.0,44545000000.0,40764000000.0
Tax Provision,11228000000.0,6276000000.0,8114000000.0,8290000000.0
Net Income Common Stockholders,46503000000.0,27410000000.0,34642000000.0,30709000000.0
Net Income,48334000000.0,29131000000.0,36431000000.0,32474000000.0
Net Income Including Noncontrolling Interests,48334000000.0,29131000000.0,36431000000.0,32474000000.0
Net Income Continuous Operations,48334000000.0,29131000000.0,36431000000.0,32474000000.0
Preferred Stock Dividends,1600000000.0,1583000000.0,1587000000.0,1551000000.0
Otherunder Preferred Stock Dividend,231000000.0,138000000.0,202000000.0,214000000.0
Diluted NI Availto Com Stockholders,46503000000.0,27410000000.0,34642000000.0,30709000000.0
Basic EPS,15.39,8.89,10.75,9.04
Diluted EPS,15.36,8.88,10.72,9.0
Basic Average Shares,3021500000.0,3082400000.0,3221500000.0,3396400000.0
Diluted Average Shares,3026600000.0,3087400000.0,3230400000.0,3414000000.0
Net Income From Continuing And Discontinued Operation,48334000000.0,29131000000.0,36431000000.0,32474000000.0
Normalized Income,48334000000.0,29131000000.0,36431000000.0,32474000000.0
Interest Income,57864000000.0,64523000000.0,84040000000.0,77442000000.0
Interest Expense,5553000000.0,9960000000.0,26795000000.0,22383000000.0
Net Interest Income,52311000000.0,54563000000.0,57245000000.0,55059000000.0
Reconciled Depreciation,7932000000.0,8614000000.0,8368000000.0,7791000000.0
Net Income From Continuing Operation Net Minority Interest,48334000000.0,29131000000.0,36431000000.0,32474000000.0
Tax Rate For Calcs,0.189,0.177,0.182,0.203
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
