,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Revenue,5709100000.0,4993700000.0,4529000000.0,4362200000.0
Operating Revenue,5709100000.0,4993700000.0,4529000000.0,4362200000.0
Cost Of Revenue,4116900000.0,3570800000.0,3265100000.0,3131900000.0
Gross Profit,1592200000.0,1422900000.0,1263900000.0,1230300000.0
Operating Expense,832300000.0,744300000.0,639000000.0,577500000.0
Selling General And Administration,832300000.0,744300000.0,639000000.0,577500000.0
Operating Income,759900000.0,678600000.0,624900000.0,652800000.0
Net Non Operating Interest Income Expense,-84700000.0,-55300000.0,-58800000.0,-41700000.0
Interest Income Non Operating,3000000.0,2200000.0,3700000.0,4200000.0
Interest Expense Non Operating,87700000.0,57500000.0,62500000.0,45900000.0
Total Other Finance Cost,,,,41800000.0
Other Income Expense,-3000000.0,72700000.0,13400000.0,-3700000.0
Other Non Operating Income Expenses,-3000000.0,72700000.0,13400000.0,-3700000.0
Pretax Income,672200000.0,696200000.0,579500000.0,607300000.0
Tax Provision,133100000.0,148700000.0,117000000.0,125200000.0
Net Income Common Stockholders,539100000.0,547500000.0,462500000.0,482100000.0
Net Income,539100000.0,547500000.0,462500000.0,482100000.0
Net Income Including Noncontrolling Interests,539100000.0,547500000.0,462500000.0,482100000.0
Net Income Continuous Operations,539100000.0,547500000.0,462500000.0,482100000.0
Diluted NI Availto Com Stockholders,539100000.0,547500000.0,462500000.0,482100000.0
Basic EPS,4.62,4.73,4.03,4.16
Diluted EPS,4.55,4.65,3.95,4.06
Basic Average Shares,116700000.0,115700000.0,114700000.0,115900000.0
Diluted Average Shares,118500000.0,117800000.0,117000000.0,118800000.0
Total Operating Income As Reported,759900000.0,678700000.0,624900000.0,652700000.0
Total Expenses,4949200000.0,4315100000.0,3904100000.0,3709400000.0
Net Income From Continuing And Discontinued Operation,539100000.0,547500000.0,462500000.0,482100000.0
Normalized Income,539100000.0,547500000.0,462500000.0,482100000.0
Interest Income,3000000.0,2200000.0,3700000.0,4200000.0
Interest Expense,87700000.0,57500000.0,62500000.0,45900000.0
Net Interest Income,-84700000.0,-55300000.0,-58800000.0,-41700000.0
EBIT,759900000.0,753700000.0,642000000.0,653200000.0
Reconciled Cost Of Revenue,4116900000.0,3570800000.0,3265100000.0,3131900000.0
Reconciled Depreciation,332600000.0,221100000.0,196700000.0,172600000.0
Net Income From Continuing Operation Net Minority Interest,539100000.0,547500000.0,462500000.0,482100000.0
Normalized EBITDA,1092500000.0,974800000.0,838700000.0,825800000.0
Tax Rate For Calcs,0.198,0.214,0.202,0.206
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
